image_path,label,source
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/85080/c0_4_X7Iz_original_85080_1609944354112.jpg,32,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60592/c4_5_tTvl_original-D20_1620641915197.jpg,14,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60599/60599_Sand Green_1_1608531912.jpeg,16,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60621/c0_1_dNws_original_60621_1609944516088.jpg,19,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/6091/6091_Bright Reddish Violet_3_1619363306.jpeg,20,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60608/c0_4_2QxM_original_28961_1609884937118.jpg,18,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/93273/93273_Bright Orange_0_1608972686.jpeg,45,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/48171/c0_2_ls4m_original-T48_1621421318699.jpg,0,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/6215/6215_Light Royal Blue_1_1621100158.jpeg,25,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/85943/85943_Sand Green_5_1589421674.jpeg,33,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60483/c0_5_i7nd_original-T5_1621409514264.jpg,11,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/57909b/57909_Dark Green_2_1621460728.jpeg,5,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60481/60481_Medium Stone Grey_2_1619399484.jpeg,10,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/93273/c1_4_P10_nwxn_original_1619000549988.jpg,45,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60607/c1_3_6U6B_original_60607_1609947355436.jpg,17,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/93273/93273_Sand Green_2_1608561718.jpeg,45,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/85984/c1_4_iDqv_original_85984_1609706482398.jpg,34,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/92013/c2_7_TDen_original-T44_1621420615736.jpg,44,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/92013/92013_Black_4_1621459685.jpeg,44,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/85080/c4_5_B6_1Ecn_original_1619086104963.jpg,32,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60479/c0_1_YX74_original_60479_1609884579342.jpg,9,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/54200/54200_Dark Brown_1_1608870279.jpeg,4,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/85080/85080_Sand Yellow_2_1619459573.jpeg,32,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/6091/c3_6_zp9g_original_6091_1609711612661.jpg,20,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/85984/c2_3_P9_a1NW_original_1619000405199.jpg,34,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87580/23893_Bright Purple_1_1619499831.jpeg,39,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/63869/63869_Bright Red_3_1619493285.jpeg,28,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87079/87079_Earth Blue_1_1620778193.jpeg,35,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60581/60581_Dark Orange_0_1608931114.jpeg,13,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87087/87087_Bright Purple_2_1619652635.jpeg,36,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/87544/c0_1_IGUi_original_35340_1609947513185.jpg,37,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/87620/c1_3_9LNu_original-Bs6_1620809671297.jpg,40,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60475b/60475a_Medium Lavender_7_1589284473.jpeg,7,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/4865b/c3_7_Za5G_original-D11_1620640588275.jpg,1,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/54200/c7_10_La0x_original_54200_1609894775635.jpg,4,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/92013/c2_5_K7M0_original-T44_1621420621057.jpg,44,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60475b/c2_5_OqKh_original-Bs10_1620810456895.jpg,7,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/54200/35338_Bright Red_5_1619562283.jpeg,4,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87552/87552_Cool Yellow_4_1621081747.jpeg,38,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/30010_Dark Brown_4_1619621970.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60483/c3_5_rJoK_original-T5_1621409537489.jpg,11,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/54200/54200_Dark Stone Grey_4_1621099825.jpeg,4,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87580/23893_Black_5_1619615920.jpeg,39,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/6232/c0_1_Zp2R_original_6232_1609807562750.jpg,27,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60477/60477_Bright Bluish Green_6_1589546791.jpeg,8,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60484/c2_7_9Rt2_original-T16_1621410647563.jpg,12,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/6636/c0_2_P19_Vsxk_original_1619002038694.jpg,31,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/87620/c1_5_fwfy_original-Bs6_1620809640200.jpg,40,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87079/87079_Nougat_4_1619461214.jpeg,35,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/64225/64225_Medium Stone Grey_3_1619135019.jpeg,29,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/61252/61252_Brick Yellow_0_1619495033.jpeg,21,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60621/c0_1_uBCw_original_60621_1609944478332.jpg,19,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/87544/c0_1_7jgx_original_35340_1609947597247.jpg,37,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/48171/48171_Bright Green_6_1587747855.jpeg,0,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/4865b/c0_9_M4nl_original-D11_1620640560489.jpg,1,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60592/60592_Flame Yellowish Orange_2_1608831084.jpeg,14,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/30010_Nougat_2_1589091714.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87552/35378_White_3_1619542880.jpeg,38,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60598/c1_3_hVVV_original_60598_1609806460760.jpg,15,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/90195/90195_Dark Green_3_1619405142.jpeg,43,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/57909b/c1_3_RWLt_original-T46_1621420948175.jpg,5,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/30010_Bright Green_2_1588583600.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/88323/88323_Medium Nougat_5_1619673836.jpeg,42,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60477/c0_1_Bs14_Gpbm_original_1618907830444.jpg,8,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/85943/c1_5_HYLp_original-T20_1621411041396.jpg,33,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/6215/6215_Light Purple_0_1619509147.jpeg,25,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60481/60481_Bright Yellow_5_1621090154.jpeg,10,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87580/23893_Brick Yellow_0_1619495770.jpeg,39,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/85080/85080_Light Stone Grey_4_1621173950.jpeg,32,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60484/60484_Light Purple_2_1619667349.jpeg,12,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/4865a_Brick Yellow_0_1619644747.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60484/60484_Bright Bluish Green_3_1619624351.jpeg,12,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/61252/c0_1_D0RB_original_61252_1609944055008.jpg,21,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60607/60607_Medium Lilac_3_1621458314.jpeg,17,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/64288/64288_Aqua_2_1620439038.jpeg,30,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/51739/51739_Dark Brown_9_1589138438.jpeg,3,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/93273/93273_Bright Purple_3_1588741473.jpeg,45,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/4865a_Spring Yellowish Green_2_1621168584.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/85984/c1_5_ia3Q_original_85984_1609706477915.jpg,34,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60599/60599_Lavender_4_1621171412.jpeg,16,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/87079/87079_Bright Orange_5_1619497091.jpeg,35,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/61485/61484_Bright Red_4_1621104796.jpeg,24,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/48171/48171_Dark Stone Grey_0_1620700784.jpeg,0,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/54200/50746_Sand Green_3_1619399383.jpeg,4,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/57909b/57909_Nougat_2_1587584615.jpeg,5,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/92013/c1_5_blsB_original-T44_1621420683464.jpg,44,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/57909b/c0_4_uJst_original-T46_1621420945244.jpg,5,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/51739/c2_3_P6_xYAy_original_1619088215866.jpg,3,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/48171/c1_2_IW4L_original-T48_1621421400168.jpg,0,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60475b/60475a_Light Purple_0_1621084718.jpeg,7,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/64225/64225_Medium Lavender_1_1619346294.jpeg,29,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/48171/c0_2_lu6J_original-T48_1621421408696.jpg,0,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60481/c0_4_c959_original_60481_1609719699737.jpg,10,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/6091/6091_Bright Green_1_1608733357.jpeg,20,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/6231/6231_Medium Lilac_3_1621090355.jpeg,26,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/57909b/c3_4_Jlk0_original-T46_1621421004606.jpg,5,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60477/60477_Dark Azur_0_1619485719.jpeg,8,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/98100/98100_Light Purple_0_1621175230.jpeg,47,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60581/60581_Bright Purple_0_1608852725.jpeg,13,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/4865b/c3_4_02JX_original-D11_1620640598480.jpg,1,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/60483/c2_6_j3AH_original-T5_1621409518727.jpg,11,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/85080/85080_Light Stone Grey_7_1589164171.jpeg,32,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/48171/c1_2_M3nf_original-T48_1621421334854.jpg,0,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/61252/61252_Spring Yellowish Green_2_1619335320.jpeg,21,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/87079/c1_4_P20_ReEB_original_1619002151986.jpg,35,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/87544/c2_3_mQLT_original-D21_1620642058993.jpg,37,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/4865a_Brick Yellow_3_1619529417.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60608/60608_Flame Yellowish Orange_2_1619179460.jpeg,18,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/64225/64225_Brick Yellow_2_1619198104.jpeg,29,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/61485/61484_Bright Reddish Violet_0_1589287934.jpeg,24,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/88323/88323_Light Stone Grey_1_1619676838.jpeg,42,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/4865b/4865a_Aqua_4_1619334833.jpeg,1,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/photos/93273/c5_8_P10_CG1U_original_1619000510911.jpg,45,photos
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/60481/60481_Dark Azur_5_1619485728.jpeg,10,renders
/Users/jules/code/ChristopheVercarre/legofitter/data/lego-dataset-classification/renders/85943/85943_Medium Lavender_3_1619088251.jpeg,33,renders
